------------------------------------------------------------------------
Inbound Links for,pricetransparency.accureg.net
Scope,fqdn
Sorted by,source_page_authority
Filters:,external+not_deleted
Anchor text,all
Source PLD,all
------------------------------------------------------------------------

URL,Title,Anchor Text,Spam Score,PA,DA,Linking Domains to Page,Target URL,Link Type,Link State,Date First Seen,Date Last Seen,Date Lost,HTTP Status Code,Links to Page,Outbound Domains from Page,Outbound Links from Page
www.whiteriverhealthsystem.com/index.php/posts/flynn-andrew, White River Health System › Flynn Andrew,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2022-03-26,2022-03-26,--,200,3,7,8
www.whiteriverhealthsystem.com/posts/tags/Abel," White River Health System › Tagged ""Abel""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2022-02-17,2022-02-17,--,200,4,7,8
www.whiteriverhealthsystem.com/index.php?page=1&doctor-specialty=/doctors/specialties/psychiatry, White River Health System › Home,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-27,2021-12-15,--,200,1,8,9
www.whiteriverhealthsystem.com/posts/sarah-armstrong-wrmc-employee-month-may-2020, White River Health System › Sarah Armstrong - WRMC Employee of The Month - May 2020,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-27,2022-01-30,--,200,2,7,8
www.whiteriverhealthsystem.com/index.php/posts/wrhs-uaccb-partner-to-provide-mental-health-counseling-to-college-students," White River Health System › WRHS, UACCB partner to provide mental health counseling to college students",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-13,2022-02-13,--,200,3,7,8
www.whiteriverhealthsystem.com/find-a-doctor?first_name=&last_name=&specialty=28&clinic=, White River Health System › Find A Provider,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-28,2022-03-01,--,200,3,7,8
www.whiteriverhealthsystem.com/posts/tags/Khloe," White River Health System › Tagged ""Khloe""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2022-03-19,2022-03-19,--,200,7,7,8
www.whiteriverhealthsystem.com/index.php/posts/oakley-jean, White River Health System › Oakley Jean,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-27,2022-03-04,--,200,2,7,8
www.whiteriverhealthsystem.com/index.php/posts/2019-wrmc-august-employee-month, White River Health System › 2019 WRMC August Employee of the Month,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-13,2022-02-17,--,200,2,7,8
www.whiteriverhealthsystem.com/index.php/posts/white-river-health-system-selects-vice-president-officers, White River Health System › White River Health System Selects Vice-President Officers,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-14,2022-02-18,--,200,2,7,8
www.whiteriverhealthsystem.com/index.php?page=1, White River Health System › Home,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-02,2022-02-05,--,200,1,8,9
www.whiteriverhealthsystem.com/index.php/careers?source=arkansas-democrat-gazette-recruitology, White River Health System › Careers,price transparency,4%,23,36,1,pricetransparency.accureg.net/whiteriver,follow,active,2021-10-02,2022-01-09,--,200,36,14,16
www.whiteriverhealthsystem.com/posts/tags/Ellen," White River Health System › Tagged ""Ellen""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2022-02-13,2022-02-13,--,200,4,7,8
www.whiteriverhealthsystem.com/posts/tags/jack," White River Health System › Tagged ""jack""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2022-01-14,2022-01-21,--,200,3,7,8
www.whiteriverhealthsystem.com/doctors/nathan-mclaughlin-md, White River Health System › Nathan McLaughlin,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-02-19,2022-03-07,--,200,16,7,8
www.whiteriverhealthsystem.com/index.php/posts/tags/Jakson," White River Health System › Tagged ""Jakson""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2022-03-25,2022-03-25,--,200,2,7,8
www.whiteriverhealthsystem.com/doctors/bhavika-ablee-md, White River Health System › Bhavika Ablee,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-24,2022-01-30,--,200,60,7,8
www.whiteriverhealthsystem.com/index.php/doctors/shiyu-wang-md, White River Health System › Shiyu Wang,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-11,2022-02-15,--,200,2,7,8
www.whiteriverhealthsystem.com/index.php/posts/ragnor-wayne, White River Health System › Ragnor Wayne,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-09-01,2022-03-05,--,200,2,7,8
www.whiteriverhealthsystem.com/index.php/posts/tags/State%20of%20the%20Art%20Wrist%20Prosthesis," White River Health System › Tagged ""State of the Art Wrist Prosthesis""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-11-19,2022-02-23,--,200,9,7,8
www.whiteriverhealthsystem.com/doctors/neelima-gonugunta-197, White River Health System › Neelima Gonugunta,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-01,2022-02-08,--,200,13,7,8
www.whiteriverhealthsystem.com/posts/hunter-jay, White River Health System › Hunter Jay,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-09-15,2022-03-20,--,200,4,7,8
www.whiteriverhealthsystem.com/posts/forrest-hux, White River Health System › Forrest Hux,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-20,2022-02-20,--,200,3,7,8
www.whiteriverhealthsystem.com/index.php/posts/campbell-recognized-healthcare-hero, White River Health System › Campbell Recognized as Healthcare Hero,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-10,2022-02-14,--,200,2,7,8
www.whiteriverhealthsystem.com/index.php/posts/tosha-foreman-wrmc-employee-month-october-2019, White River Health System › Tosha Foreman - WRMC Employee of the Month - October - 2019,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-18,2022-02-19,--,200,2,7,8
www.whiteriverhealthsystem.com/posts/carson-roland, White River Health System › Carson Roland,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2022-02-11,2022-02-15,--,200,4,7,8
www.whiteriverhealthsystem.com/posts/parker-quade, White River Health System › Parker Quade,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-19,2022-02-24,--,200,3,7,8
www.whiteriverhealthsystem.com/index.php/doctors/k-falwell-jr-md-32, White River Health System › K. Wade Falwell Jr.,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-21,2022-02-22,--,200,3,7,8
www.whiteriverhealthsystem.com/find-a-doctor?field_first_name_value=&field_last_name_value=&page=4, White River Health System › Find A Provider,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-02,2022-02-05,--,200,2,7,8
www.whiteriverhealthsystem.com/doctors/joey-sanders-202, White River Health System › Joey Sanders,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-30,2022-02-03,--,200,13,7,8
www.whiteriverhealthsystem.com/posts/cayden-wade, White River Health System › Cayden Wade,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-17,2022-02-18,--,200,3,7,8
www.whiteriverhealthsystem.com/index.php/doctors/amanda-walker-aprn-168, White River Health System › Amanda Walker,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-21,2022-03-01,--,200,2,7,8
www.whiteriverhealthsystem.com/index.php/doctors/carol-mccourt-200, White River Health System › Carol McCourt,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-09-15,2022-03-24,--,200,3,7,8
www.whiteriverhealthsystem.com/index.php/doctors/charlett-watson-aprn-169, White River Health System › Charlett Watson,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-24,2022-02-28,--,200,2,7,8
www.whiteriverhealthsystem.com/?page=4&doctor-specialty=/doctors/specialties/pain, White River Health System › Home,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-01-30,2022-03-06,--,200,1,8,9
www.whiteriverhealthsystem.com/posts/tags/Luna," White River Health System › Tagged ""Luna""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2022-03-23,2022-03-23,--,200,4,7,8
www.whiteriverhealthsystem.com/index.php/posts/tags/Clinical%20Achievement," White River Health System › Tagged ""Clinical Achievement""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-12-02,2022-03-05,--,200,6,7,8
www.whiteriverhealthsystem.com/posts/elsie-rose, White River Health System › Elsie Rose,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-11-11,2022-02-14,--,200,3,7,8
www.whiteriverhealthsystem.com/index.php/doctors/loverd-m-peacock-81, White River Health System › Loverd M. Peacock,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-22,2022-02-23,--,200,3,7,8
www.whiteriverhealthsystem.com/index.php/doctors/douglas-gottschalk-38, White River Health System › Douglas Gottschalk,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-04,2022-02-15,--,200,7,7,8
www.whiteriverhealthsystem.com/posts/khloe-coleen, White River Health System › Khloe Coleen,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2022-03-23,2022-03-23,--,200,4,7,8
www.whiteriverhealthsystem.com/index.php/posts/tags/Paisley," White River Health System › Tagged ""Paisley""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2022-03-24,2022-03-24,--,200,3,7,8
www.whiteriverhealthsystem.com/doctors/kerstie-metzger-201, White River Health System › Kerstie Metzger,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-12-04,2022-03-07,--,200,4,7,8
www.whiteriverhealthsystem.com/index.php/posts/tags/Workplace%20Partnership%20for%20Life%20Hospital%20Campaign," White River Health System › Tagged ""Workplace Partnership for Life Hospital Campaign""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-12-01,2022-03-04,--,200,7,7,8
www.whiteriverhealthsystem.com/index.php/doctors/naomi-miller-aprn-149, White River Health System › Naomi Miller,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-26,2022-02-27,--,200,2,7,8
www.whiteriverhealthsystem.com/index.php/posts/ryder-wayne, White River Health System › Ryder Wayne,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-03,2022-02-03,--,200,1,7,8
www.whiteriverhealthsystem.com/index.php/posts/ava-lynn, White River Health System › Ava Lynn,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2022-03-26,2022-03-26,--,200,2,7,8
www.whiteriverhealthsystem.com/doctors/facilities/5, White River Health System › Diagnostic Clinic at WRMC,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-28,2022-01-28,--,200,3,8,9
www.whiteriverhealthsystem.com/posts/kennedy-kay-araceli, White River Health System › Kennedy Kay-Araceli,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-19,2022-02-27,--,200,3,7,8
www.whiteriverhealthsystem.com/index.php/posts/wrhs-fight-pretty-event, White River Health System › WRHS Fight Pretty Event,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-14,2022-02-18,--,200,2,7,8
www.whiteriverhealthsystem.com/index.php/posts/tags/Governor%27s%20Quality%20Award%20for%20Performance%20Excellence," White River Health System › Tagged ""Governor's Quality Award for Performance Excellence""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-11-07,2022-02-10,--,200,8,7,8
www.whiteriverhealthsystem.com/posts/memphys-mae, White River Health System › Memphys Mae,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-15,2022-02-19,--,200,3,7,8
www.whiteriverhealthsystem.com/posts/tags/Arkansas%20State%20Chamber%20of%20Commerce," White River Health System › Tagged ""Arkansas State Chamber of Commerce""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-10-29,2022-01-28,--,200,8,7,8
www.whiteriverhealthsystem.com/index.php/posts/memphis-james, White River Health System › Memphis James,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2022-03-26,2022-03-26,--,200,4,7,8
www.whiteriverhealthsystem.com/posts/tags/Total%20Wrist%20Replacement," White River Health System › Tagged ""Total Wrist Replacement""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-11-11,2022-02-15,--,200,9,7,8
www.whiteriverhealthsystem.com/index.php/posts/tags/Jaxyn," White River Health System › Tagged ""Jaxyn""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2022-03-26,2022-03-26,--,200,2,7,8
www.whiteriverhealthsystem.com/index.php/posts/kaya-laurel, White River Health System › Kaya Laurel,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-10-19,2022-01-25,--,200,2,7,8
www.whiteriverhealthsystem.com/doctors/facilities/27, White River Health System › SCMC Pain Management Clinic,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-27,2022-01-31,--,200,3,7,8
www.whiteriverhealthsystem.com/posts/lucas-hiram, White River Health System › Lucas Hiram,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-21,2022-02-25,--,200,3,7,8
www.whiteriverhealthsystem.com/index.php/doctors/caroline-carlton-md-facog, White River Health System › Caroline Carlton,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-13,2022-02-16,--,200,5,7,8
www.whiteriverhealthsystem.com/posts/scotlyn-jera, White River Health System › Scotlyn Jera,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-09-18,2022-03-24,--,200,2,7,8
www.whiteriverhealthsystem.com/index.php/doctors/omar-alkhatib-md, White River Health System › Omar Alkhatib,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-12,2022-02-12,--,200,2,7,8
www.whiteriverhealthsystem.com/posts/tags/First%20Community%20Bank," White River Health System › Tagged ""First Community Bank""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-10-15,2022-01-23,--,200,7,7,8
www.whiteriverhealthsystem.com/posts/wrmc-kids-corner, White River Health System › WRMC Kids Corner ,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-29,2022-01-29,--,200,2,7,8
www.whiteriverhealthsystem.com/index.php/posts/community-update, White River Health System › Community Update,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-09,2022-02-13,--,200,2,7,8
www.whiteriverhealthsystem.com/posts/sloan-talon, White River Health System › Sloan Talon,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-21,2022-03-01,--,200,3,7,8
www.whiteriverhealthsystem.com/posts/wayne-jackson-scmc-employee-month-november-2019, White River Health System › Wayne Jackson - SCMC Employee of the Month - November - 2019,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-26,2022-01-29,--,200,2,3,4
www.whiteriverhealthsystem.com/index.php/posts/scmc-hosts-successful-40k, White River Health System › SCMC Hosts Successful 40K,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-13,2022-02-13,--,200,2,3,4
www.whiteriverhealthsystem.com/posts/tags/Saylor," White River Health System › Tagged ""Saylor""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2022-02-12,2022-02-12,--,200,4,7,8
www.whiteriverhealthsystem.com/index.php/posts/roxanne-nicole, White River Health System › Roxanne Nicole,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-30,2022-03-07,--,200,2,7,8
www.whiteriverhealthsystem.com/posts/tosha-foreman-wrmc-employee-month-october-2019, White River Health System › Tosha Foreman - WRMC Employee of the Month - October - 2019,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-30,2022-02-02,--,200,2,7,8
www.whiteriverhealthsystem.com/index.php/posts/karson-everett, White River Health System › Karson Everett,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2022-03-26,2022-03-26,--,200,5,7,8
www.whiteriverhealthsystem.com/index.php/posts/tags/American%20Heart%20Association," White River Health System › Tagged ""American Heart Association""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-12-04,2022-03-10,--,200,6,7,8
www.whiteriverhealthsystem.com/index.php/posts/tags/Grace," White River Health System › Tagged ""Grace""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2022-03-23,2022-03-23,--,200,7,7,8
www.whiteriverhealthsystem.com/index.php/posts/tags/Karson," White River Health System › Tagged ""Karson""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2022-03-24,2022-03-24,--,200,5,7,8
www.whiteriverhealthsystem.com/posts/tags/Alaia," White River Health System › Tagged ""Alaia""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2022-03-24,2022-03-24,--,200,3,7,8
www.whiteriverhealthsystem.com/index.php/posts/wrmc-prostate-cancer-screening-success-0, White River Health System › WRMC Prostate Cancer Screening a Success,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-17,2022-02-18,--,200,2,7,8
www.whiteriverhealthsystem.com/posts/tags/John%20Akins%20MD," White River Health System › Tagged ""John Akins MD""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-01,2022-02-11,--,200,2,7,8
www.whiteriverhealthsystem.com/index.php/posts/douglas-gottschalk-md-completes-first-inspire-r-therapy-procedure-at-white-river-medical-center, White River Health System › FDA Approved Therapy to Treat Sleep Apnea ,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-11-06,2022-02-05,--,200,10,7,8
www.whiteriverhealthsystem.com/news-and-updates?page=19, White River Health System › News & Updates,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-15,2022-02-19,--,200,2,7,8
www.whiteriverhealthsystem.com/index.php/doctors/dylan-carpenter-md-faaos-23, White River Health System › Dylan Carpenter,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-24,2022-03-01,--,200,5,7,8
www.whiteriverhealthsystem.com/index.php/posts/story-time-childrens-clinic, White River Health System › Story Time with The Children's Clinic,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-14,2022-02-18,--,200,2,7,8
www.whiteriverhealthsystem.com/index.php/doctors/charles-d-varela-107, White River Health System › Charles D. Varela,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-21,2022-03-01,--,200,4,7,8
www.whiteriverhealthsystem.com/index.php/find-a-doctor?page=7, White River Health System › Find A Provider,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-20,2022-02-21,--,200,2,7,8
www.whiteriverhealthsystem.com/index.php/posts/reichardt-insurance-supports-wrmc-employees, White River Health System › Reichardt Insurance Supports WRMC Employees,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-11-14,2022-02-17,--,200,2,7,8
www.whiteriverhealthsystem.com/index.php/posts/tags/3D%20Mammography," White River Health System › Tagged ""3D Mammography""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-02,2022-02-05,--,200,6,7,8
www.whiteriverhealthsystem.com/index.php/doctors/randall-e-hunt-44, White River Health System › Randall E. Hunt,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-23,2022-02-24,--,200,3,7,8
www.whiteriverhealthsystem.com/posts/may-2019-wrmc-employee-month, White River Health System › May - 2019 - WRMC - Employee of the Month,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-31,2022-02-03,--,200,2,7,8
www.whiteriverhealthsystem.com/posts/tags/Women%27s%20Health%20Expo," White River Health System › Tagged ""Women's Health Expo""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-06,2022-02-09,--,200,2,7,8
www.whiteriverhealthsystem.com/posts/tags/Everett," White River Health System › Tagged ""Everett""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2022-02-14,2022-02-14,--,200,4,7,8
www.whiteriverhealthsystem.com/index.php?page=2, White River Health System › Home,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-29,2022-02-02,--,200,1,8,9
www.whiteriverhealthsystem.com/index.php/posts/may-2019-wrmc-employee-month, White River Health System › May - 2019 - WRMC - Employee of the Month,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-14,2022-02-17,--,200,2,7,8
www.whiteriverhealthsystem.com/find-a-doctor?fname=&lname=&page=1, White River Health System › Find A Provider,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-29,2022-02-01,--,200,2,7,8
www.whiteriverhealthsystem.com/index.php/doctors/kalyan-gonugunta-md-37, White River Health System › Kalyan Gonugunta,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-12,2022-02-16,--,200,4,7,8
www.whiteriverhealthsystem.com/index.php/posts/categories/virtual-nursery?page=8, White River Health System › Virtual Nursery,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2022-03-23,2022-03-23,--,200,12,7,8
www.whiteriverhealthsystem.com/index.php/posts/tags/Grayson," White River Health System › Tagged ""Grayson""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2022-03-26,2022-03-26,--,200,2,7,8
www.whiteriverhealthsystem.com/index.php/posts/tags/Batesville%20Community%20and%20Aquatics%20Center," White River Health System › Tagged ""Batesville Community and Aquatics Center""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-11-02,2022-02-05,--,200,7,7,8
www.whiteriverhealthsystem.com/doctors/loverd-m-peacock-81, White River Health System › Loverd M. Peacock,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-27,2022-01-30,--,200,7,7,8
www.whiteriverhealthsystem.com/index.php/posts/tags/Internal%20Medicine%20Residency," White River Health System › Tagged ""Internal Medicine Residency""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-18,2022-02-22,--,200,2,7,8
www.whiteriverhealthsystem.com/posts/eliza-rose, White River Health System › Eliza Rose,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2022-02-12,2022-02-12,--,200,2,7,8
www.whiteriverhealthsystem.com/?id=19, White River Health System › Home,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-09-08,2022-03-13,--,200,1,8,9
www.whiteriverhealthsystem.com/index.php/posts/tags/Covid%20Safe%20Event," White River Health System › Tagged ""Covid Safe Event""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-11-04,2022-02-03,--,200,7,7,8
www.whiteriverhealthsystem.com/posts/langston-welcomed-provider, White River Health System › Langston Welcomed as Provider,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-03,2022-02-07,--,200,2,7,8
www.whiteriverhealthsystem.com/index.php/posts/dr-eddie-liu-colon-cancer, White River Health System › Dr. Eddie Liu on Colon Cancer,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-10,2022-02-17,--,200,2,7,8
www.whiteriverhealthsystem.com/index.php/posts/new-certification-reduces-travel-and-allows-patients-stay-closer-home-during-their-treatment, White River Health System › New Certification Reduces Travel and Allows Patients to Stay Closer to Home During Their Treatment.,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-13,2022-02-17,--,200,2,7,8
www.whiteriverhealthsystem.com/index.php/posts/tags/Mario," White River Health System › Tagged ""Mario""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2022-03-25,2022-03-25,--,200,3,7,8
www.whiteriverhealthsystem.com/posts/tags/jose," White River Health System › Tagged ""jose""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2022-03-23,2022-03-23,--,200,4,7,8
www.whiteriverhealthsystem.com/posts/2019-wrmc-august-employee-month, White River Health System › 2019 WRMC August Employee of the Month,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-01,2022-02-11,--,200,2,7,8
www.whiteriverhealthsystem.com/posts/jaina-marie, White River Health System › Jaina Marie,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-11-11,2022-02-14,--,200,4,7,8
www.whiteriverhealthsystem.com/posts/categories/virtual-nursery?page=3, White River Health System › Virtual Nursery,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-09-20,2021-12-31,--,200,8,7,8
www.whiteriverhealthsystem.com/index.php?page=6, White River Health System › Home,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-05,2022-02-08,--,200,1,8,9
www.whiteriverhealthsystem.com/doctors/erin-sandefur-aprn-154, White River Health System › Erin Sandefur,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-24,2022-01-31,--,200,3,7,8
www.whiteriverhealthsystem.com/doctors/michelle-bishop-md?page=1, White River Health System › Michelle Bishop,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-02-01,2022-02-22,--,200,1,7,8
www.whiteriverhealthsystem.com/doctors/angela-burleson-aprn-fnpbc-126, White River Health System › Angela Burleson,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-23,2022-01-26,--,200,4,7,8
www.whiteriverhealthsystem.com/index.php/posts/sebastian-jack, White River Health System › Sebastian Jack,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-25,2022-03-01,--,200,2,7,8
www.whiteriverhealthsystem.com/posts/tags/McCoy," White River Health System › Tagged ""McCoy""",price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2022-02-16,2022-02-16,--,200,4,7,8
www.whiteriverhealthsystem.com/posts/lyon-graduate-dr-clare-brown-published-journal-american-medical-association, White River Health System › Lyon graduate Dr. Clare Brown is published in the Journal of the American Medical Association,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-30,2022-02-02,--,200,2,11,12
www.whiteriverhealthsystem.com/index.php/posts/aria-grace, White River Health System › Aria Grace,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-26,2022-02-27,--,200,2,7,8
www.whiteriverhealthsystem.com/posts/alisha-isabella, White River Health System › Alisha Isabella,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2022-02-11,2022-02-14,--,200,4,7,8
www.whiteriverhealthsystem.com/posts/harvey-kamp, White River Health System › Harvey Kamp,price transparency,4%,23,36,0,pricetransparency.accureg.net/whiteriver,follow,active,2021-09-17,2022-03-23,--,200,4,7,8
